DocumentId,PartnerId,DocumentDate,City,Sales
822411,9214,9/27/2022,ODORHEIU SECUIESC,130
822419,6387,9/27/2022,BICAZ,687
822422,4775,9/27/2022,TIMISOARA,994
822428,690,9/27/2022,SOVATA,266
822438,113,9/27/2022,DEJ,"15,127"
822444,9866,9/27/2022,MOSNITA NOUA,"1,068"
822451,11801,9/27/2022,BAILE TUSNAD,"1,249"
822458,11349,9/27/2022,MIERCUREA NIRAJULUI,"1,823"
822464,10510,9/27/2022,ODORHEIU SECUIESC,"4,152"
822476,6246,9/27/2022,CAMPU LUI NEAG,"7,470"
822492,708,9/27/2022,CARANSEBES,"1,149"
822495,8939,9/27/2022,TIMISOARA,"1,494"
822498,1035,9/27/2022,OTOPENI,"2,384"
822510,8456,9/27/2022,SINAIA,808
822534,5722,9/27/2022,ZOLTAN,0
822537,864,9/27/2022,MIERCUREA CIUC,0
822571,11131,9/27/2022,TARGU MURES,531
822576,7128,9/27/2022,BUCURESTI SECTORUL 4,"1,773"
822606,8992,9/27/2022,BISTRITA,"1,961"
822631,8362,9/27/2022,CARANSEBES,"1,229"
822639,12215,9/27/2022,BEIUS,"2,792"
822641,10413,9/27/2022,IASI,972
822656,7021,9/27/2022,BECLEAN,"1,395"
822662,9080,9/27/2022,ZABALA,442
822675,554,9/27/2022,ISALNITA,"2,011"
822679,554,9/27/2022,ISALNITA,"1,081"
822681,7047,9/27/2022,PRAID,895
822731,7998,9/27/2022,TARGU JIU,"1,988"
822749,7506,9/27/2022,BUCURESTI SECTORUL 3,631
822756,12605,9/27/2022,ARAD,"3,814"
822776,5066,9/28/2022,FAGARAS,270
822814,8805,9/28/2022,CLUJ NAPOCA,"2,196"
822819,11976,9/28/2022,TG MURES,961
822827,5324,9/28/2022,ODORHEIU SECUIESC,163
822829,8655,9/28/2022,MIERCUREA CIUC,163
822831,6769,9/28/2022,CLUJ NAPOCA,685
822833,5575,9/28/2022,CLUJ NAPOCA,685
822835,7287,9/28/2022,SANGEORGIU DE MURES,457
822845,11356,9/28/2022,TARGU SECUIESC,581
822851,8028,9/28/2022,CLUJ NAPOCA,"1,648"
822863,12372,9/28/2022,SUCEAVA,291
822888,10771,9/28/2022,TURDA,"1,774"
822897,6629,9/28/2022,VLAHA,228
822899,5902,9/28/2022,VLAHA,228
822904,8449,9/28/2022,BAIA MARE,270
822913,524,9/28/2022,PIATRA NEAMT,523
822915,524,9/28/2022,PIATRA NEAMT,"2,857"
822916,5872,9/28/2022,CLUJ NAPOCA,0
822920,624,9/28/2022,CAREI,720
822927,7579,9/28/2022,CLUJ NAPOCA,768
822932,5820,9/28/2022,BUCURESTI SECTORUL 5,"1,229"
822943,624,9/28/2022,MOISEI,"1,329"
822945,7161,9/28/2022,ALBA IULIA,"1,142"
822947,5820,9/28/2022,BUCURESTI SECTORUL 5,270
822949,5820,9/28/2022,BUCURESTI SECTORUL 5,-270
822964,10341,9/28/2022,DARABANI,"1,794"
822966,10769,9/28/2022,IASI,"1,794"
822984,12431,9/28/2022,TECUCI,150
822985,12431,9/28/2022,TECUCI,"1,990"
822987,6011,9/28/2022,IASI,259
822989,12467,9/28/2022,BRASOV,598
822994,8191,9/28/2022,TIMISOARA,"1,288"
823004,8663,9/28/2022,CLUJ NAPOCA,784
823010,9676,9/28/2022,MOLDOVA NOUA,"6,899"
823012,554,9/28/2022,CRAIOVA,"1,265"
823019,8191,9/28/2022,BUCURESTI SECTORUL 6,"24,313"
823029,11246,9/28/2022,IZVOARE,"3,434"
823031,9694,9/28/2022,BIVOLARIA,542
823033,5340,9/28/2022,BRASOV,130
823044,11444,9/28/2022,DROBETA TURNU SEVERIN,883
823046,8191,9/28/2022,BUCURESTI SECTORUL 6,"1,250"
823053,6437,9/28/2022,TIMISOARA,"1,880"
823066,6919,9/28/2022,BRASOV,66
823074,10634,9/28/2022,ZARNESTI,313
823083,8191,9/28/2022,BUCURESTI SECTORUL 6,"1,250"
823086,554,9/28/2022,CRAIOVA,313
823094,780,9/28/2022,OTOPENI,850
823097,667,9/28/2022,BRASOV,741
823106,5987,9/28/2022,OTOPENI,443
823110,12263,9/28/2022,FALTICENI,162
823133,1098,9/28/2022,BUCURESTI SECTORUL 1,690
823135,10146,9/28/2022,SUCEVITA,"1,194"
823140,12431,9/28/2022,TECUCI,47
823144,10413,9/28/2022,IASI,197
823145,1155,9/28/2022,COMANESTI,460
823161,11999,9/28/2022,GALATI,"2,973"
823163,12038,9/28/2022,GALATI,"1,295"
823176,162,9/29/2022,SOVATA,391
823178,10599,9/29/2022,FAGARAS,826
823204,10771,9/29/2022,TURDA,669
823207,342,9/29/2022,MIERCUREA CIUC,329
823209,11517,9/29/2022,SICULENI,"1,768"
823212,1851,9/29/2022,MIERCUREA CIUC,404
823214,1851,9/29/2022,MIERCUREA CIUC,65
823216,9214,9/29/2022,ODORHEIU SECUIESC,212
823221,113,9/29/2022,DEJ,"1,392"
823226,9214,9/29/2022,ODORHEIU SECUIESC,78
823228,12083,9/29/2022,MIERCUREA CIUC,329
823247,864,9/29/2022,MIERCUREA CIUC,920
823257,11217,9/29/2022,TURDA,376
823265,7189,9/29/2022,BUCURESTI SECTORUL 3,533
823269,1098,9/29/2022,BUCURESTI SECTORUL 2,397
823276,9831,9/29/2022,LETCANI,"1,202"
823283,11379,9/29/2022,BRASOV,112
823284,6342,9/29/2022,BUCURESTI SECTORUL 2,380
823295,484,9/29/2022,PIATRA NEAMT,502
823297,12418,9/29/2022,JIBOU,759
823309,1098,9/29/2022,BUCURESTI SECTORUL 3,397
823311,12263,9/29/2022,FALTICENI,68
823317,12609,9/29/2022,TARGU TROTUS,386
823321,8936,9/29/2022,CLUJ NAPOCA,397
823323,12227,9/29/2022,TARGU FRUMOS,390
823333,5488,9/29/2022,BUCURESTI,154
823338,954,9/29/2022,ARAD,"1,117"
823344,1141,9/29/2022,TIMISOARA,852
823350,11361,9/29/2022,TIMISOARA,738
823355,12281,9/29/2022,BUCURESTI,696
823367,6173,9/29/2022,TIMISOARA,772
823369,1023,9/29/2022,ODORHEIU SECUIESC,"2,672"
823379,360,9/29/2022,BUCURESTI SECTORUL 3,162
823381,11414,9/29/2022,MARTINIS,835
823383,12497,9/29/2022,MOINESTI,194
823404,856,9/29/2022,CLUJ-NAPOCA,548
823414,1387,9/29/2022,CLUJ NAPOCA,"1,916"
823418,12630,9/29/2022,PANCOTA,120
823420,7047,9/29/2022,PRAID,"1,445"
823433,8434,9/29/2022,BRASOV,639
823439,11794,9/29/2022,ORADEA,419
823443,6573,9/29/2022,JIBOU,"1,471"
823455,12631,9/29/2022,CLUJ NAPOCA,322
823457,11173,9/29/2022,GIROC,798
823460,11173,9/29/2022,GIROC,532
823467,316,9/29/2022,TIMISOARA,136
823475,6557,9/29/2022,DUMBRAVITA,486
823477,9676,9/29/2022,MOLDOVA NOUA,"2,462"
823507,1838,9/30/2022,SANPETRU,299
823514,8927,9/30/2022,CICEU-MIHAIESTI,"1,343"
823520,12424,9/30/2022,MOINESTI,936
823529,8927,9/30/2022,CICEU-MIHAIESTI,87
823531,331,9/30/2022,BRASOV,341
823536,6250,9/30/2022,BRASOV,271
823541,484,9/30/2022,PIATRA NEAMT,106
823554,8191,9/30/2022,CLUJ NAPOCA,"1,156"
823557,1029,9/30/2022,ODORHEIU SECUIESC,"1,208"
823562,524,9/30/2022,PIATRA NEAMT,318
823567,442,9/30/2022,TURDA,719
823571,7287,9/30/2022,TARGU MURES,460
823575,8655,9/30/2022,MIERCUREA CIUC,597
823582,6290,9/30/2022,CLUJ-NAPOCA,626
823588,9106,9/30/2022,BISTRITA,864
823600,9886,9/30/2022,BRASOV,44
823619,1098,9/30/2022,BUCURESTI SECTORUL 6,815
823620,7161,9/30/2022,ALBA IULIA,371
823623,1106,9/30/2022,SUCEAVA,"1,111"
823625,12165,9/30/2022,SFANTU  GHEORGHE,"1,308"
823630,689,9/30/2022,TIMISOARA,-181
823631,689,9/30/2022,TIMISOARA,-452
823639,11352,9/30/2022,IZVORUL MURESULUI,555
823657,12410,9/30/2022,CORNESTI,542
823669,12242,9/30/2022,SANSIMION,449
823694,7047,9/30/2022,PRAID,425
823696,484,9/30/2022,PIATRA NEAMT,106
823709,11514,9/30/2022,ZALAU,840
823718,10112,9/30/2022,TIMISOARA,520
823720,10112,9/30/2022,TIMISOARA,812
823747,12260,9/30/2022,BUCURESTI SECTORUL 5,371
823774,684,9/30/2022,CLUJ NAPOCA,"3,380"
823781,6326,9/30/2022,CLUJ NAPOCA,445
823788,12370,9/30/2022,COZMENI,850
823794,5842,9/30/2022,BARZAVA,463
823795,10427,9/30/2022,CLUJ NAPOCA,"7,299"
823799,11422,9/30/2022,SANPETRU,680
823805,10072,9/30/2022,BAIA MARE,"1,713"
823806,6326,9/30/2022,CLUJ NAPOCA,"6,800"
823815,6801,9/30/2022,CLUJ NAPOCA,310
823840,8655,9/30/2022,MIERCUREA CIUC,899
823884,10592,10/3/2022,BRASOV,417
823908,1106,10/3/2022,SUCEAVA,"1,286"
823910,7779,10/3/2022,MARGINA,"2,007"
823916,8655,10/3/2022,MIERCUREA CIUC,503
823925,8845,10/3/2022,TARGU MURES,89
823927,10470,10/3/2022,TARGU MURES,89
823940,6015,10/3/2022,TARGU MURES,89
823942,882,10/3/2022,TARGU-MURES,45
823944,9690,10/3/2022,TARGU MURES,89
823960,12277,10/3/2022,TARGU MURES,89
823964,9676,10/3/2022,MOLDOVA NOUA,"1,450"
823979,9690,10/3/2022,TARGU MURES,579
823984,6345,10/3/2022,CLUJ NAPOCA,177
823994,10637,10/3/2022,MOISEI,460
823999,4518,10/3/2022,TARGU JIU,572
824008,193,10/3/2022,TIMISOARA,"1,451"
824013,12247,10/3/2022,BRASOV,"1,059"
824028,554,10/3/2022,CRAIOVA,"1,222"
824030,11119,10/3/2022,ARAD,"1,185"
824051,12562,10/3/2022,RUSCOVA,445
824062,554,10/3/2022,CRAIOVA,"1,538"
824069,11255,10/3/2022,HARLAU,"1,616"
824081,316,10/3/2022,TIMISOARA,"1,551"
824106,12624,10/3/2022,ARAD,101
824118,1058,10/3/2022,ODORHEIU SECUIESC,350
824122,1035,10/3/2022,OTOPENI,568
824125,1035,10/3/2022,OTOPENI,515
824127,9080,10/3/2022,ZABALA,"1,402"
824149,5394,10/3/2022,SIGHISOARA,354
824150,5394,10/3/2022,SIGHISOARA,119
824159,8456,10/3/2022,SINAIA,"1,473"
824174,316,10/3/2022,TIMISOARA,"1,131"
824177,11016,10/3/2022,BRASOV,"1,056"
824185,12185,10/3/2022,BUCURESTI SECTORUL 4,"-1,207"
824219,12410,10/3/2022,CORNESTI,52
824226,6050,10/3/2022,BACAU,457
824262,1663,10/3/2022,BAILE TUSNAD,579
824284,954,10/4/2022,ARAD,"1,286"
824289,5866,10/4/2022,CLUJ NAPOCA,"1,570"
824309,8423,10/4/2022,SLATINA,"1,191"
824319,11966,10/4/2022,BACAU,658
824330,12355,10/4/2022,SIGHETU MARMATIEI,59
824331,6345,10/4/2022,CLUJ NAPOCA,138
824340,917,10/4/2022,CODLEA,581
824360,6050,10/4/2022,ODORHEIU SECUIESC,782
824368,6050,10/4/2022,GHEORGHENI,544
824370,4814,10/4/2022,ODORHEIU SECUIESC,782
824382,8565,10/4/2022,PLOIESTI,253
824384,8655,10/4/2022,MIERCUREA CIUC,"1,055"
824389,690,10/4/2022,SOVATA,"1,022"
824391,10899,10/4/2022,TARGU MURES,936
824393,12083,10/4/2022,MIERCUREA CIUC,"1,700"
824395,10899,10/4/2022,TARGU MURES,322
824399,6227,10/4/2022,BUCURESTI,0
824417,8655,10/4/2022,MIERCUREA CIUC,409
824428,1106,10/4/2022,SUCEAVA,"1,977"
824430,6050,10/4/2022,CRISTURU SECUIESC,414
824438,11945,10/4/2022,BUCURESTI SECTORUL 2,297
824466,1098,10/4/2022,BUCURESTI SECTORUL 6,"1,577"
824480,1098,10/4/2022,BUCURESTI SECTORUL 1,"1,469"
824481,7128,10/4/2022,FOCSANI,422
824483,11770,10/4/2022,IASI,399
824498,12175,10/4/2022,RESITA,643
824500,10835,10/4/2022,TIMISOARA,-77
824505,6955,10/4/2022,TURENI,549
824506,780,10/4/2022,OTOPENI,598
824524,780,10/4/2022,OTOPENI,55
824526,10634,10/4/2022,ZARNESTI,"2,079"
824538,6972,10/4/2022,CLUJ NAPOCA,344
824551,7569,10/4/2022,TIMISOARA,"2,107"
824564,7128,10/4/2022,IASI,987
824566,505,10/4/2022,FOCSANI,"1,480"
824577,11422,9/30/2022,SANPETRU,594
824584,10756,10/4/2022,ODORHEIU SECUIESC,"1,043"
824592,6027,10/4/2022,TIMISOARA,"3,657"
824593,1385,10/3/2022,SFÂNTU GHEORGHE,564
824597,12636,10/4/2022,SFÂNTU GHEORGHE,"4,260"
824624,11301,10/5/2022,RUPEA,599
824626,5250,10/5/2022,ADEA,367
824657,11797,10/5/2022,TIMISOARA,"4,065"
824673,11502,10/5/2022,FAGARAS,899
824675,7059,10/5/2022,BRASOV,"1,245"
824688,10023,10/5/2022,CLUJ NAPOCA,618
824692,12279,10/5/2022,BRASOV,913
824707,8362,10/5/2022,CARANSEBES,"2,441"
824721,1790,10/5/2022,GORNESTI,860
824724,8005,10/5/2022,SATU MARE,504
824729,9652,10/5/2022,SANPAUL,544
824740,4518,10/5/2022,TARGU JIU,"2,136"
824743,7059,10/5/2022,BRASOV,"1,390"
824750,11350,10/5/2022,TARGU MURES,637
824754,633,10/5/2022,BARLAD,79
824760,5943,10/5/2022,ODORHEIU SECUIESC,322
824762,6557,10/5/2022,DUMBRAVITA,330
824767,633,10/5/2022,BARLAD,965
824770,4814,10/5/2022,ODORHEIU SECUIESC,93
824776,12070,10/5/2022,TG MURES,443
824779,524,10/5/2022,PIATRA NEAMT,"1,430"
824785,12070,10/5/2022,TG MURES,36
824788,12070,10/5/2022,TG MURES,154
824801,289,10/5/2022,ARAD,820
824802,10691,10/5/2022,TARGU MURES,"1,687"
824804,10470,10/5/2022,TARGU MURES,422
824805,8845,10/5/2022,TARGU MURES,"1,265"
824806,6015,10/5/2022,TARGU MURES,"1,687"
824807,882,10/5/2022,TARGU-MURES,337
824811,564,10/5/2022,TARGU-MURES,"1,098"
824813,12526,10/5/2022,BUMBESTI-JIU,475
824814,5390,10/5/2022,TARGU MURES,549
824815,882,10/5/2022,TARGU-MURES,769
824816,12316,10/5/2022,TARGU-MURES,659
824827,11652,10/5/2022,TIMIS,"1,375"
824831,732,10/5/2022,CLUJ-NAPOCA,597
824844,10001,10/5/2022,RADAUTI,475
824848,10769,10/5/2022,IASI,186
824850,9879,10/5/2022,ROMAN,394
824854,4512,10/5/2022,TARGU MURES,0
824856,8939,10/5/2022,TIMISOARA,639
824866,12029,10/5/2022,LUPENI,"1,005"
824907,8682,10/6/2022,TIMISU DE JOS,698
824909,10504,10/6/2022,CODLEA,238
824911,12516,10/6/2022,DEJ,757
824916,615,10/6/2022,CORUNCA,342
824925,10403,10/6/2022,TIMISOARA,481
824943,10696,10/6/2022,SANNICOLAU MARE,"1,780"
824948,8992,10/6/2022,BISTRITA,249
824957,10776,10/6/2022,GALATI,310
824968,11502,10/6/2022,FAGARAS,121
824970,12467,10/6/2022,BRASOV,336
824978,5094,10/6/2022,TIMISOARA,824
824992,12355,10/6/2022,SIGHETU MARMATIEI,501
824999,316,10/6/2022,TIMISOARA,776
825005,11502,10/6/2022,FAGARAS,65
825010,11250,10/6/2022,GALATI,335
825011,8900,10/6/2022,RECAS,-636
825020,8900,10/6/2022,RECAS,142
825026,12464,10/6/2022,PIATRA NEAMT,347
825031,9676,10/6/2022,MOLDOVA NOUA,376
825039,10599,10/6/2022,FAGARAS,788
825049,11159,10/6/2022,TG MURES,614
825057,8682,10/6/2022,TIMISU DE JOS,492
825077,12279,10/6/2022,BRASOV,207
825119,1703,10/6/2022,MIERCUREA CIUC,138
825129,1703,10/6/2022,MIERCUREA CIUC,446
825134,1703,10/6/2022,MIERCUREA CIUC,216
825176,11444,10/7/2022,DROBETA TURNU SEVERIN,859
825178,1098,10/7/2022,BUCURESTI SECTORUL 2,819
825180,6944,10/7/2022,BRASOV,"1,040"
825182,1098,10/7/2022,BUCURESTI SECTORUL 6,175
825185,12355,10/7/2022,SIGHETU MARMATIEI,188
825192,697,10/7/2022,CARANSEBES,360
825194,12650,10/7/2022,RAMNICU VALCEA,328
825201,8005,10/7/2022,SATU MARE,321
825206,12281,10/7/2022,BUCURESTI,825
825255,1430,10/7/2022,SANNICOLAU MARE,800
825263,7569,10/7/2022,TIMISOARA,"4,766"
825265,10874,10/7/2022,SIGHETU MARMATIEI,608
825290,9759,10/7/2022,TURDA,"1,003"
825295,12215,10/7/2022,BEIUS,703
825310,6972,10/7/2022,CLUJ NAPOCA,371
825316,12503,10/7/2022,STRAJA,113
825382,9896,10/10/2022,TARGU MURES,"2,499"
825391,1106,10/10/2022,SUCEAVA,"1,153"
825393,11119,10/10/2022,ARAD,939
825414,6548,10/10/2022,FOCSANI,138
825416,554,10/10/2022,CRAIOVA,"1,023"
825420,967,10/10/2022,TIMISOARA,"1,357"
825426,1098,10/10/2022,BUCURESTI SECTORUL 6,920
825434,316,10/10/2022,TIMISOARA,524
825436,11794,10/10/2022,ORADEA,"2,089"
825445,10766,10/10/2022,POIENILE DE SUB MUNTE,"1,124"
825458,10961,10/10/2022,BACIU,393
825465,316,10/10/2022,TIMISOARA,214
825470,9226,10/10/2022,SOVATA,598
825480,12411,10/10/2022,VULCAN,947
825489,1098,10/10/2022,BUCURESTI SECTORUL 3,"1,149"
825496,1038,10/10/2022,BUCURESTI SECTORUL 2,272
825501,1035,10/10/2022,OTOPENI,"2,097"
825513,12301,10/10/2022,BUCURESTI SECTORUL 2,646
825530,4518,10/10/2022,TARGU JIU,786
825536,8663,10/10/2022,CLUJ NAPOCA,486
825563,193,10/10/2022,TIMISOARA,"3,442"
825568,12131,10/10/2022,SATU MARE,597
825577,954,10/10/2022,ARAD,"1,348"
825590,4775,10/10/2022,TIMISOARA,"1,139"
825591,11049,10/10/2022,FAGARAS,997
825611,4518,10/10/2022,TARGU JIU,389
825613,780,10/10/2022,OTOPENI,580
825617,780,10/10/2022,OTOPENI,60
825626,10829,10/10/2022,SOVATA,321
825634,554,10/10/2022,CRAIOVA,"2,308"
825639,1098,10/10/2022,BUCURESTI SECTORUL 6,"1,032"
825650,11349,10/10/2022,MIERCUREA NIRAJULUI,78
825652,9676,10/10/2022,MOLDOVA NOUA,"1,472"
825654,8362,10/10/2022,CARANSEBES,"1,481"
825656,12402,10/10/2022,SOHODOL,237
825658,1098,10/10/2022,BUCURESTI SECTORUL 1,869
825664,12091,10/10/2022,BRADESTI,976
825667,342,10/10/2022,MIERCUREA CIUC,"2,057"
825669,11444,10/10/2022,DROBETA TURNU SEVERIN,"1,445"
825674,7409,10/10/2022,BRASOV,310
825682,342,10/10/2022,MIERCUREA CIUC,212
825684,10756,10/10/2022,ODORHEIU SECUIESC,590
825687,342,10/10/2022,MIERCUREA CIUC,757
825688,11195,10/10/2022,BORLOVA,797
825703,4775,10/10/2022,TIMISOARA,"1,168"
825707,6557,10/10/2022,DUMBRAVITA,574
825715,5056,10/10/2022,TIMISOARA,0
825724,7287,10/10/2022,TARGU MURES,153
825744,793,10/10/2022,FAGARAS,733
825746,11255,10/10/2022,HARLAU,"1,649"
825760,6919,10/10/2022,BRASOV,427
825770,1809,10/10/2022,BRASOV,553
825781,1809,10/10/2022,BRASOV,154
825783,12215,10/10/2022,BEIUS,618
825786,6892,10/10/2022,TARGU JIU,"1,937"
825791,11984,10/10/2022,LIVEZENI,310
825804,967,10/11/2022,TIMISOARA,255
825806,12247,10/11/2022,BRASOV,194
825828,1141,10/11/2022,GHIRODA,"1,147"
825832,7189,10/11/2022,BUCURESTI SECTORUL 3,568
825833,12424,10/11/2022,MOINESTI,948
825835,1141,10/11/2022,GHIRODA,127
825841,697,10/11/2022,CARANSEBES,234
825849,8923,10/11/2022,TARGU FRUMOS,444
825863,11119,10/11/2022,ARAD,410
825875,6246,10/11/2022,TARGU JIU,88
825881,6246,10/11/2022,CAMPU LUI NEAG,581
825886,1098,10/11/2022,BUCURESTI SECTORUL 1,"1,069"
825894,8992,10/11/2022,BISTRITA,"2,620"
825897,505,10/11/2022,FOCSANI,405
825905,162,10/11/2022,SOVATA,272
825912,12486,10/11/2022,DANESTI,104
825920,12083,10/11/2022,MIERCUREA CIUC,752
825926,1058,10/11/2022,ODORHEIU SECUIESC,138
825933,10599,10/11/2022,FAGARAS,714
825943,10599,10/11/2022,FAGARAS,167
825951,6050,10/11/2022,ODORHEIU SECUIESC,706
825955,12083,10/11/2022,MIERCUREA CIUC,167
825962,342,10/11/2022,MIERCUREA CIUC,54
825966,11246,10/11/2022,IZVOARE,100
825975,488,10/11/2022,CLUJ-NAPOCA,272
825982,7128,10/11/2022,IASI,"1,040"
825987,9759,10/11/2022,TURDA,502
825998,11945,10/11/2022,BUCURESTI SECTORUL 2,317
826006,12523,10/11/2022,SEBIS,479
826011,1098,10/11/2022,BUCURESTI SECTORUL 3,"1,257"
826015,1361,10/11/2022,GALATI,138
826016,12355,10/11/2022,SIGHETU MARMATIEI,-78
826017,12562,10/11/2022,RUSCOVA,-195
826041,8655,10/11/2022,MIERCUREA CIUC,18
826044,1098,10/11/2022,BUCURESTI SECTORUL 1,302
826052,554,10/11/2022,CRAIOVA,830
826060,11946,10/11/2022,ODORHEIUL SECUIESC,109
826069,12653,10/11/2022,ODORHEIU SECUIESC,356
826071,6573,10/11/2022,JIBOU,"2,489"
826081,12523,10/11/2022,SEBIS,18
826092,554,10/11/2022,CRAIOVA,"1,541"
826103,9866,10/11/2022,MOSNITA NOUA,"1,012"
826115,6050,10/11/2022,TARGU MURES,568
826132,1387,10/11/2022,CLUJ NAPOCA,"1,214"
826149,1851,10/12/2022,MIERCUREA CIUC,347
826151,1851,10/12/2022,MIERCUREA CIUC,127
826153,1851,10/12/2022,MIERCUREA CIUC,138
826176,12277,10/5/2022,TARGU MURES,590
826179,11966,10/12/2022,BACAU,923
826203,10648,10/12/2022,NEGRESTI-OAS,"4,118"
826208,12175,10/12/2022,RESITA,642
826225,11859,10/12/2022,BRASOV,506
826227,11572,10/12/2022,BACAU,409
826229,6387,10/12/2022,BICAZ,"1,048"
826239,10387,10/12/2022,CAMPULUNG,118
826253,8379,10/12/2022,OSICA DE SUS,747
826257,10387,10/12/2022,CAMPULUNG,"1,028"
826267,10809,10/12/2022,ODORHEIU SECUIESC,271
826272,10761,10/12/2022,GIROC,"1,560"
826275,780,10/12/2022,OTOPENI,"1,283"
826279,9712,10/12/2022,HATEG,"1,003"
826283,12624,10/12/2022,ARAD,119
826292,12467,10/12/2022,BRASOV,502
826297,9541,10/12/2022,ODORHEIU SECUIESC,"1,550"
826313,12654,10/12/2022,FAGARAS,139
826315,12655,10/12/2022,PLOIESTI,113
826318,9080,10/12/2022,ZABALA,"1,040"
826319,9080,10/12/2022,ZABALA,672
826346,1035,10/12/2022,OTOPENI,359
826355,9212,10/12/2022,TUNARI,372
826356,1098,10/12/2022,BUCURESTI SECTORUL 5,"1,085"
826388,10413,10/12/2022,IASI,116
826392,12229,10/12/2022,CORUNCA,673
826402,12229,10/12/2022,CORUNCA,43
826439,6108,10/13/2022,IASI,258
826452,360,10/13/2022,BUCURESTI SECTORUL 3,245
826455,365,10/13/2022,CLUJ-NAPOCA,708
826467,1196,10/13/2022,CLUJ NAPOCA,396
826469,11520,10/13/2022,CLUJ NAPOCA,543
826471,1019,10/13/2022,TULCEA,963
826474,11746,10/13/2022,SANSIMION,"-1,366"
826489,10691,10/13/2022,TARGU MURES,"1,684"
826490,6015,10/13/2022,TARGU MURES,"1,684"
826491,10470,10/13/2022,TARGU MURES,421
826495,5390,10/13/2022,TARGU MURES,"1,535"
826496,6805,10/13/2022,TARGU MURES,"1,206"
826497,882,10/13/2022,TARGU-MURES,877
826498,564,10/13/2022,TARGU-MURES,877
826499,12316,10/13/2022,TARGU-MURES,658
826501,1547,10/13/2022,ODORHEIU SECUIESC,"3,898"
826503,10027,10/13/2022,SACELE,20
826511,1098,10/13/2022,BUCURESTI SECTORUL 5,581
826513,9934,10/13/2022,BUCURESTI SECTORUL 2,743
826518,524,10/13/2022,PIATRA NEAMT,"1,599"
826528,12247,10/13/2022,BRASOV,929
826529,9866,10/13/2022,MOSNITA NOUA,-927
826539,524,10/13/2022,PIATRA NEAMT,237
826548,12518,10/13/2022,SIGHETU MARMATIEI,563
826565,12070,10/13/2022,TG MURES,66
826570,12070,10/13/2022,TG MURES,154
826572,12560,10/13/2022,TIMISOARA,906
826580,12406,10/13/2022,TIMISOARA,"2,097"
826588,316,10/13/2022,TIMISOARA,237
826590,6307,10/13/2022,CLUJ NAPOCA,751
826596,12301,10/13/2022,BUCURESTI SECTORUL 2,49
826600,12277,10/13/2022,TARGU MURES,"1,348"
826606,6727,10/13/2022,TARGU SECUIESC,"1,246"
826607,11945,10/13/2022,BUCURESTI SECTORUL 2,148
826617,9580,10/13/2022,BODOC,321
826647,8456,10/13/2022,SINAIA,"1,414"
826682,365,10/13/2022,ODORHEIU SECUIESC,354
826687,1191,10/13/2022,SFANTU  GHEORGHE,44
826699,331,10/14/2022,BRASOV,69
826701,331,10/14/2022,BRASOV,54
826722,8655,10/14/2022,MIERCUREA CIUC,404
826750,9214,10/14/2022,ODORHEIU SECUIESC,255
826753,11361,10/14/2022,TIMISOARA,"1,528"
826772,11352,10/14/2022,IZVORUL MURESULUI,236
826782,6273,10/14/2022,CONSTANTA,321
826816,11399,10/14/2022,SOVATA,"1,528"
826832,689,10/14/2022,TIMISOARA,"2,870"
826834,9831,10/14/2022,LETCANI,418
826839,10874,10/14/2022,SIGHETU MARMATIEI,811
826846,12355,10/14/2022,SIGHETU MARMATIEI,"1,198"
826859,161,10/14/2022,BRASOV,620
826868,11556,10/14/2022,BUCURESTI SECTORUL 3,349
826877,12166,10/14/2022,TIMISOARA,321
826959,9934,10/17/2022,BUCURESTI SECTORUL 2,"1,145"
826998,5872,10/17/2022,CLUJ NAPOCA,380
826999,1023,10/17/2022,ODORHEIU SECUIESC,103
827001,6345,10/17/2022,CLUJ NAPOCA,368
827005,5872,10/17/2022,CLUJ NAPOCA,643
827007,8456,10/17/2022,SINAIA,306
827013,8191,10/17/2022,IASI,"2,346"
827014,9833,10/17/2022,MIERCUREA CIUC,"1,397"
827022,554,10/17/2022,CRAIOVA,"1,325"
827029,554,10/17/2022,CRAIOVA,895
827030,12463,10/17/2022,NICULITEL,355
827035,11984,10/17/2022,LIVEZENI,251
827040,11518,10/17/2022,AGHIRESU-FABRICI,"1,372"
827042,12463,10/17/2022,NICULITEL,273
827059,564,10/17/2022,TARGU-MURES,44
827060,5820,10/17/2022,BUCURESTI SECTORUL 5,255
827062,5390,10/17/2022,TARGU MURES,133
827065,142,10/17/2022,SIGHISOARA,186
827088,8456,10/17/2022,SINAIA,641
827090,1098,10/17/2022,BUCURESTI SECTORUL 1,853
827092,1106,10/17/2022,SUCEAVA,"1,169"
827104,12463,10/17/2022,NICULITEL,118
827121,12672,10/17/2022,BRASOV,855
827127,12463,10/17/2022,NICULITEL,65
827133,7287,10/17/2022,SANGEORGIU DE MURES,271
827135,1430,10/17/2022,SANNICOLAU MARE,"1,060"
827145,10637,10/17/2022,MOISEI,"1,003"
827152,202,10/17/2022,ODORHEIU SECUIESC,869
827165,5324,10/17/2022,ODORHEIU SECUIESC,251
827167,6588,10/17/2022,CRAIOVA,"2,244"
827169,8655,10/17/2022,MIERCUREA CIUC,244
827174,690,10/17/2022,SOVATA,"1,495"
827177,11301,10/17/2022,RUPEA,687
827182,257,10/17/2022,ODORHEIU SECUIESC,444
